Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_inr,Touchscreen_Flag,IPSpanel_Flag,Retina_Flag,Pixels,PPI_proxy,TotalStorage,CPU_brand,GPU_brand,OS_clean,Type_clean,PriceBand
Acer,Spin 5,2 in 1 Convertible,13.3,8,Windows 10,1.5,847,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,93162,1,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Dell,Inspiron 3567,Notebook,15.6,8,Linux,2.2,599.9,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,AMD,Radeon R5 M430,65983,0,0,0,2073600,8520.710059,1024,Intel,Amd,Linux,Notebook,Mid
Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.2,485,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,AMD,Radeon R5 M430,53345,0,0,0,2073600,8520.710059,256,Intel,Amd,Linux,Notebook,Budget
Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,6,Windows 10,2,577,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Nvidia,GeForce 920M,63464,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Mid
HP,Omen 15-ce007nv,Gaming,15.6,12,Windows 10,2.62,1249,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,137378,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
HP,15-bs017nv (i7-7500U/8GB/256GB/Radeon,Notebook,15.6,8,Windows 10,1.91,719,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon 530,79083,0,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,Notebook,Mid
HP,15-bw000nv (E2-9000e/4GB/500GB/Radeon,Notebook,15.6,4,Windows 10,2.1,349,Full HD,1920,1080,No,No,No,AMD,1.5,E-Series E2-9000e,500,0,HDD,No,AMD,Radeon R2,38387,0,0,0,2073600,8520.710059,500,Amd,Amd,Windows 10,Notebook,Budget
Dell,Inspiron 3576,Notebook,15.6,8,Linux,2.2,647,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,71164,0,0,0,2073600,8520.710059,1024,Intel,Amd,Linux,Notebook,Mid
HP,Envy 13-ad009n,Ultrabook,13.3,8,Windows 10,1.38,1119,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce MX150,123079,0,1,0,2073600,11722.53943,256,Intel,Nvidia,Windows 10,Ultrabook,Upper-Mid
Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.252,1340,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,147387,1,0,0,3393024,18617.41564,256,Intel,Intel,Windows 10 S,Ultrabook,Upper-Mid
HP,Pavilion 14-BK001nv,Notebook,14,6,Windows 10,1.58,659,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,72483,0,1,0,2073600,10579.59184,256,Intel,Nvidia,Windows 10,Notebook,Mid
Lenovo,Ideapad 310-15ISK,Notebook,15.6,4,Windows 10,1.85,414.9,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,45635,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Budget
Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14,8,Windows 10,1.3,1193,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,131218,0,1,0,2073600,10579.59184,256,Intel,Nvidia,Windows 10,Ultrabook,Upper-Mid
MSI,GP62M 7REX,Gaming,15.6,16,Windows 10,2.2,1299,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,142877,0,0,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,Thinkpad T470,Notebook,14,8,Windows 10,1.58,1480,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,162785,0,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Asus,VivoBook S15,Ultrabook,15.6,16,Windows 10,1.5,1262,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,1024,SSD,HDD,Nvidia,GeForce MX150,138807,0,0,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Ultrabook,Upper-Mid
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.23,1379,Quad HD+,3200,1800,Yes,No,No,Intel,2.4,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640,151676,1,0,0,5760000,32562.60953,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,1399,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,153876,1,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
HP,Probook 440,Notebook,14,4,Windows 10,1.63,722,Standard,1366,768,No,Yes,No,Intel,1.6,Core i5 8250U,500,0,HDD,No,Intel,UHD Graphics 620,79413,0,1,0,1049088,5352.489796,500,Intel,Intel,Windows 10,Notebook,Mid
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.21,1629,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,179174,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Premium
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.26,1398.99,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,153875,1,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
HP,Probook 440,Notebook,14,8,Windows 10,1.63,1084,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,119229,0,0,0,2073600,10579.59184,512,Intel,Intel,Windows 10,Notebook,Upper-Mid
Dell,Inspiron 7570,Notebook,15.6,8,Windows 10,2.16,1130.33,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,1024,SSD,HDD,Nvidia,GeForce 940MX,124325,0,1,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Notebook,17.3,4,Windows 10,2,564,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX,62034,0,0,0,2073600,6928.397207,1024,Intel,Nvidia,Windows 10,Notebook,Mid
Asus,VivoBook S15,Notebook,15.6,8,Windows 10,1.7,1118,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce 940MX,122969,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Acer,Spin 3,Notebook,15.6,6,Windows 10,2.1,479,Full HD,1920,1080,Yes,Yes,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,52685,1,1,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Budget
MSI,GS63VR 7RG,Gaming,15.6,16,Windows 10,1.8,2241.5,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,2048,SSD,HDD,Nvidia,GeForce GTX 1070,246543,0,0,0,2073600,8520.710059,2304,Intel,Nvidia,Windows 10,Gaming,Premium
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,629,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,69184,0,0,0,2073600,8520.710059,256,Intel,Nvidia,No Os,Notebook,Mid
HP,Probook 470,Notebook,17.3,16,Windows 10,2.5,1271,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 930MX ,139797,0,0,0,2073600,6928.397207,512,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,451,Standard,1366,768,No,No,No,AMD,3,A9-Series 9420,256,0,SSD,No,AMD,Radeon R5,49605,0,0,0,1049088,4310.848126,256,Amd,Amd,Windows 10,Notebook,Budget
HP,250 G6,Notebook,15.6,4,No OS,1.86,259,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics 400,28487,0,0,0,1049088,4310.848126,500,Intel,Intel,No Os,Notebook,Budget
HP,Probook 440,Notebook,14,8,Windows 10,1.63,812,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,89312,0,0,0,2073600,10579.59184,1024,Intel,Intel,Windows 10,Notebook,Mid
Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14,4,Windows 10 S,1.65,277.99,Standard,1366,768,No,No,No,AMD,1.5,E-Series 6110,64,0,SSD,No,AMD,Radeon R2,30576,0,0,0,1049088,5352.489796,64,Amd,Amd,Windows 10 S,Notebook,Budget
Dell,Inspiron 5770,Notebook,17.3,16,Windows 10,2.8,1396,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,153546,0,0,0,2073600,6928.397207,2304,Intel,Amd,Windows 10,Notebook,Upper-Mid
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,928,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,102071,0,0,0,2073600,6928.397207,256,Intel,Intel,Windows 10,Notebook,Mid
Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.36,638.99,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,70283,0,0,0,1049088,4310.848126,1024,Intel,Amd,Windows 10,Notebook,Mid
Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,449,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,49386,0,0,0,2073600,8520.710059,1024,Intel,Amd,Windows 10,Notebook,Budget
Acer,Swift 3,Ultrabook,14,8,Windows 10,1.6,884,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,97231,0,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Ultrabook,Mid
Acer,Aspire A515-51G-37JS,Notebook,15.6,4,Windows 10,2.2,572,Full HD,1920,1080,No,No,No,Intel,2.7,Core i3 7130U,256,0,SSD,No,Nvidia,GeForce MX130,62914,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Mid
HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,8,Windows 10,2.05,598,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Intel,HD Graphics 620,65774,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Mid
HP,Probook 440,Notebook,14,8,Windows 10,1.63,988,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,108670,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,4,No OS,1.9,252.36,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,27757,0,0,0,1049088,4310.848126,1024,Intel,Intel,No Os,Notebook,Budget
Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,8,Windows 10,3,938,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,103171,0,0,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Mid
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4,No OS,2.2,499,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920MX,54885,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,No Os,Notebook,Budget
HP,Envy 13-AD007nv,Notebook,13.3,4,Windows 10,1.32,699,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,76883,0,1,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Mid
Acer,Aspire 5,Notebook,17.3,4,Windows 10,3,655,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i3 7130U,1024,0,HDD,No,Nvidia,GeForce MX130,72043,0,1,0,2073600,6928.397207,1024,Intel,Nvidia,Windows 10,Notebook,Mid
Lenovo,ThinkPad E480,Notebook,14,8,Windows 10,1.75,1116.02,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon RX 550,122751,0,1,0,2073600,10579.59184,256,Intel,Amd,Windows 10,Notebook,Upper-Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,869,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050M,95581,0,1,0,2073600,8520.710059,256,Intel,Nvidia,No Os,Gaming,Mid
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,602,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,66214,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Mid
HP,255 G6,Notebook,15.6,4,Windows 10,1.86,369,Standard,1366,768,No,No,No,AMD,2.5,A6-Series 9220,256,0,SSD,No,AMD,Radeon R4 Graphics,40586,0,0,0,1049088,4310.848126,256,Amd,Amd,Windows 10,Notebook,Budget
Asus,ZenBook UX430UA,Ultrabook,14,8,Windows 10,1.25,1099,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,120879,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
HP,EliteBook Folio,Ultrabook,12.5,8,Windows 10,0.97,2014,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.2,Core M 6Y75,512,0,SSD,No,Intel,HD Graphics 515,221520,1,1,0,8294400,53084.16,512,Intel,Intel,Windows 10,Ultrabook,Premium
Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2,344,Full HD,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,37837,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 10,Notebook,Budget
MSI,GE72MVR 7RG,Gaming,17.3,16,Windows 10,2.9,2029,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,223170,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Acer,Aspire A315-51,Notebook,15.6,4,Windows 10,2.1,447,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,49166,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
Dell,Inspiron 5577,Gaming,15.6,16,Windows 10,2.56,1249.26,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,137406,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,899,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,Hybrid,No,Nvidia,GeForce GTX 1050,98881,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Mid
Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,1.9,498,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,54775,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Budget
MSI,GE73VR 7RE,Gaming,17.3,16,Windows 10,2.8,1890,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,207881,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
HP,EliteBook 840,Ultrabook,14,4,Windows 10,1.48,1082,Full HD,1920,1080,No,No,No,Intel,2.7,Core i5 7500U,256,0,SSD,No,Intel,HD Graphics 620,119009,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,6,Windows 10,1.91,619,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 520,68084,0,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,Notebook,Mid
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,4,Windows 10,1.74,629,Full HD,1920,1080,Yes,Yes,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,69184,1,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
Asus,ZenBook Flip,2 in 1 Convertible,13.3,8,Windows 10,1.1,1315,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,HD Graphics 620,144637,1,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
Dell,Inspiron 5579,2 in 1 Convertible,15.6,8,Windows 10,1.56,1049,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,115380,1,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,447,Standard,1366,768,No,No,No,Intel,2.2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,49166,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,4,Windows 10,2.03,403,Standard,1366,768,No,No,No,AMD,3,A9-Series 9420,1024,0,HDD,No,AMD,Radeon R5 M420,44326,0,0,0,1049088,4310.848126,1024,Amd,Amd,Windows 10,Notebook,Budget
Acer,Aspire A517-51G,Notebook,17.3,4,Windows 10,3,805,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,88542,0,1,0,2073600,6928.397207,256,Intel,Nvidia,Windows 10,Notebook,Mid
Dell,Inspiron 3576,Notebook,15.6,8,Windows 10,2.13,728,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 520,80073,0,0,0,2073600,8520.710059,256,Intel,Amd,Windows 10,Notebook,Mid
Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,Windows 10,2.5,1079,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,118679,0,1,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Acer,Aspire A315-31,Notebook,15.6,4,Windows 10,2.1,348,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,38277,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
MSI,GE63VR 7RE,Gaming,15.6,16,Windows 10,2.4,1799,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,197872,0,1,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,363.51,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,39982,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
Dell,Inspiron 5577,Gaming,15.6,8,Windows 10,2.56,1060.49,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,116643,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Acer,Aspire A517-51G,Notebook,17.3,8,Windows 10,3,854,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,93931,0,1,0,2073600,6928.397207,256,Intel,Nvidia,Windows 10,Notebook,Mid
HP,ProBook 430,Notebook,13.3,4,Windows 10,1.49,754,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,500,0,HDD,No,Intel,UHD Graphics 620,82932,0,1,0,2073600,11722.53943,500,Intel,Intel,Windows 10,Notebook,Mid
Huawei,MateBook X,Ultrabook,13,8,Windows 10,1.05,1349,Full HD,2160,1440,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,148377,0,1,0,3110400,18404.73373,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,6,Windows 10,2.71,699,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,2048,0,HDD,No,AMD,Radeon 520,76883,0,1,0,2073600,6928.397207,2048,Intel,Amd,Windows 10,Notebook,Mid
Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,No OS,2.2,309,Standard,1366,768,No,No,No,AMD,2.9,A6-Series 9220,500,0,HDD,No,AMD,Radeon R4 Graphics,33987,0,0,0,1049088,4310.848126,500,Amd,Amd,No Os,Notebook,Budget
Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2,489,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620,53785,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,923,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce 930MX,101521,0,0,0,2073600,6928.397207,256,Intel,Nvidia,Windows 10,Notebook,Mid
Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.3,459,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,50485,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
Acer,Aspire A315-51,Notebook,15.6,4,Windows 10,2.1,449,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,49386,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Budget
MSI,GT80S 6QF-074US,Gaming,18.4,32,Windows 10,4.4,2799,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 6920HQ,512,1024,SSD,HDD,Nvidia,GTX 980 SLI,307862,0,0,0,2073600,6124.763705,1536,Intel,Nvidia,Windows 10,Gaming,Ultra
Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,8,Windows 10,1.9,813,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,1024,SSD,HDD,AMD,R17M-M1-70,89422,0,0,0,2073600,8520.710059,1152,Intel,Amd,Windows 10,Notebook,Mid
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1499,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,164875,1,1,0,8294400,46890.15773,256,Intel,Intel,Windows 10,2 In 1 Convertible,Upper-Mid
Dell,Inspiron 5570,Notebook,15.6,16,Linux,2.02,1049,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,115380,0,0,0,2073600,8520.710059,2304,Intel,Amd,Linux,Notebook,Upper-Mid
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.23,1399,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,153876,0,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,16,Windows 10,1.4,1849,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,203372,1,1,0,8294400,42929.455,512,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2,793,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,87222,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Mid
Xiaomi,Mi Notebook,Notebook,15.6,8,No OS,1.95,1199,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Nvidia,GeForce MX150,131878,0,1,0,2073600,8520.710059,256,Intel,Nvidia,No Os,Notebook,Upper-Mid
Dell,Inspiron 7773,Notebook,17.3,16,Windows 10,2.77,1549,Full HD,1920,1080,Yes,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 150MX,170375,1,0,0,2073600,6928.397207,512,Intel,Nvidia,Windows 10,Notebook,Premium
Dell,XPS 15,Notebook,15.6,16,Windows 10,2.06,2397,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,263646,1,0,0,8294400,34082.84024,512,Intel,Nvidia,Windows 10,Notebook,Premium
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,779,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,85682,0,1,0,2073600,8520.710059,256,Intel,Nvidia,No Os,Gaming,Mid
